spkitemid,r1,r2,acc,pron,flu,rhy
cgx3i397di-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,3,2,-0.482815933,-0.530862654,0.7869114229,1.3910969862
cgx3i397di-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,2,2,-0.49424804,0.0320257823,0.9796515162,0.3331494828
cgx3i397di-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,3,4,-0.594141265,-0.155147064,1.0806616735,0.9230035766
cgx3i397di-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,3,3,-1.024316596,-0.554510102,0.0239344858,-0.504791631
cgx3i397di-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,3,3,-0.389873211,-0.152940828,1.1157943252,-0.963289214
cgx3i397di-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,3,4,0.5886033855,-0.068478031,2.5204718864,-0.041844824
chdbda75k9-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,2,2,-0.501270743,-0.349735053,-2.238597706,-0.456394391
chdbda75k9-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,2,3,-1.010584821,-1.024940272,-1.707417841,-0.406462588
chdbda75k9-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,3,2,-0.560250349,-0.532416316,-0.38274716,0.0690995066
chdbda75k9-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,2,2,-1.313994138,-1.040338703,-1.201751478,-1.554054855
chdbda75k9-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,2,2,-0.85401347,-0.892132285,-0.433898961,-0.688812141
chdbda75k9-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,3,4,0.6214339898,0.5098824617,0.5056223354,-1.60071132
ciqwwt2tj4-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,4,-0.259132793,0.0971550739,1.0017789173,1.3736816003
ciqwwt2tj4-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,4,4,-0.753366375,-0.769802813,-0.872590722,-0.316670173
ciqwwt2tj4-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,4,-0.653787522,0.0751363713,0.5641877051,-0.201058046
ciqwwt2tj4-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,4,0.2169127378,0.4072861179,0.5761583698,0.8859059148
ciqwwt2tj4-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,4,4,0.0336797584,-0.052296818,0.0392953708,0.5164308819
ciqwwt2tj4-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,3,4,-0.415223463,-0.528991287,0.5288663161,-0.774684647
ckumh84mgk-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,3,3,-0.841914719,0.1209671638,0.5616112956,-0.586440425
ckumh84mgk-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,2,3,-0.521482579,-0.598004141,0.0708237284,-1.362832536
ckumh84mgk-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,2,3,-1.314230964,-1.320274829,-0.355218702,-0.910915863
ckumh84mgk-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,3,3,-0.783544202,-0.076345045,0.0701663844,-0.987918882
ckumh84mgk-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,3,3,-0.842599213,0.3842475689,-2.378177179,-1.389730976
ckumh84mgk-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,3,4,0.6532186526,0.2419068534,0.1707600726,-0.057144716
cmoer1i0c0-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,3,4,0.5347557108,0.805568618,0.3368056709,0.1910905876
cmoer1i0c0-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,4,3,0.7914046942,0.6175463992,0.8306689431,0.7594089801
cmoer1i0c0-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,4,4,0.6403466115,0.7124296957,1.329496278,2.43228475
cmoer1i0c0-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,4,4,0.2268281392,0.7095550364,0.9025522129,0.0117513759
cmwkigovhi-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,2,2,-0.496900667,-0.016750553,-1.35476054,0.7606635906
cmwkigovhi-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,3,0.2563971902,0.5866238411,0.6176312692,0.4233021643
cmwkigovhi-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,2,3,-0.635540292,-0.092888725,-2.303549155,0.0565951652
cmwkigovhi-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,3,3,0.1489569988,0.2686701307,-0.434859819,-0.478595573
cmwkigovhi-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,2,2,-0.483451646,-0.122887339,-2.649081745,0.9416793544
cqqm2usbhc-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,4,3,0.1432745994,0.5037735523,-0.251120392,-0.901951685
cqqm2usbhc-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,3,3,-0.568484727,-0.0436768,-1.364233992,-0.826711292
cqqm2usbhc-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,3,4,0.7151101999,0.4930134746,0.4592251447,-0.109210029
cqqm2usbhc-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,3,3,-0.592423029,0.0353803526,-0.385083787,-0.210415771
cqqm2usbhc-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,3,3,0.165796362,0.97688633,0.4469929255,0.0255161479
cqqm2usbhc-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,4,0.1163868856,0.2935193592,-0.203806866,0.0879349757
crmjddn8f6-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,2,2,-2.898248905,-1.747390181,-1.544957071,-0.139329355
crmjddn8f6-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,1,1,-3.050322714,-1.14638147,-2.876576989,1.1886342979
crmjddn8f6-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,2,2,-1.503614253,-1.093215035,-1.437279546,-0.847788287
crmjddn8f6-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,2,2,-1.680749943,-1.882617873,-2.200320809,0.1245635708
crmjddn8f6-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,2,2,-2.432200339,-1.818270207,-2.433098456,0.6189045724
crmjddn8f6-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,3,2,-0.514480649,-1.723365479,0.0212493228,-1.056612502
ct505ijhgu-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,4,3,0.4225394251,0.9370573533,-2.218803701,-0.381463226
ct505ijhgu-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,3,3,0.7515225927,0.5606188314,0.2591760207,-0.629588539
ct505ijhgu-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,2,3,0.3219556696,0.5958664714,0.5161112146,1.1757223268
ct505ijhgu-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,2,3,-0.234314088,0.3910638645,-0.35069298,-0.65194002
ct505ijhgu-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,4,4,0.5838217899,1.1466099305,0.5160588401,0.1920591298
ct505ijhgu-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,3,4,0.8051269884,0.6678171945,0.8073604691,-0.978946998
ctg686i4dl-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,3,3,0.2304107411,0.3794206248,-0.350891433,-0.600245806
ctg686i4dl-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,3,-0.329631261,0.0863643475,-0.589701275,-1.258345512
ctg686i4dl-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,3,3,-0.101210502,-0.038165555,-3.03361959,-0.785618785
ctg686i4dl-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,3,3,0.2646960121,-0.198052855,-0.404937096,-1.783634472
ctg686i4dl-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,3,0.1734163671,0.0901964264,-0.796758167,-1.351519633
ctg686i4dl-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,3,3,0.3604458495,0.2164726842,-1.364744767,-0.711666503
cwp6uro3kr-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,2,2,-0.237068102,-0.471121313,0.1582468882,0.9498959102
cwp6uro3kr-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,3,-0.039729111,-0.274735568,0.3061082499,0.8997276066
cwp6uro3kr-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,4,0.4327890158,0.1513829772,0.2836282138,1.1943696317
cwp6uro3kr-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,3,0.2351706685,-0.247869666,0.0157813047,1.1166174128
cwp6uro3kr-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,2,4,-0.079429547,-0.583558164,-0.108773666,0.3319413359
cwp6uro3kr-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,3,-1.065428385,-1.306252415,0.1910239574,-1.390375544
cyfe1uaf8c-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,4,1.0692819127,0.772708107,1.1535176221,0.1790615761
cyfe1uaf8c-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,4,4,1.1461438215,1.3278649126,1.1148206009,-0.306552953
cyfe1uaf8c-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,4,1.1720528606,0.8846763592,1.1208290654,0.792870332
cyfe1uaf8c-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,4,1.1788519631,1.0211304568,0.1017418106,0.1671510016
cyfe1uaf8c-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,4,4,1.2020723619,1.2462218924,0.7376864602,0.3748461052
cyfe1uaf8c-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,4,1.2178342703,0.5932880555,0.0986037231,0.7933944435
cznlctrwyc-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,4,1.3271870117,1.0667595779,1.3099151477,0.9290771287
cznlctrwyc-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,4,4,1.1203764861,1.3006687194,1.5426159485,1.1195981124
cznlctrwyc-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,4,2.3071866203,1.3656673199,2.1121849176,1.3282325944
cznlctrwyc-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,4,2.1075319277,1.0710495795,1.6685866558,0.9582064741
cznlctrwyc-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,4,4,1.9605298845,1.383895808,1.6946283426,0.7425523193
cznlctrwyc-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,4,1.6113158391,0.7521674658,0.9163331737,1.9101460715
czvsxmvlca-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,4,0.2998333224,-0.065824138,-0.81570172,-0.671865808
czvsxmvlca-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,3,-0.517640121,-0.145015073,-0.236522758,0.3216687261
czvsxmvlca-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,3,0.7096623814,0.1738865657,-0.288813838,-0.161323006
czvsxmvlca-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,3,3,0.5532681743,0.3094107051,-0.48250039,-0.162912528
czvsxmvlca-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,4,0.1661072484,-0.293450173,-2.9943133,0.2252332983
czvsxmvlca-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,3,-0.717105471,-0.175940181,-0.204456974,-0.30845675
d1c4o92qmh-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,3,3,0.5799179948,0.5498489284,0.093942217,-0.959439907
d1c4o92qmh-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,3,3,-0.618914769,0.2345319572,0.5676152514,-1.136797418
d1c4o92qmh-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,3,3,-0.271473846,0.1890859103,0.3088697897,0.104722012
d1c4o92qmh-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,4,3,-0.153676462,0.7110190658,0.1319966938,0.9597197719
d1c4o92qmh-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,2,3,-0.509601181,0.3958631917,0.2322271066,0.5876157062
d1c4o92qmh-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,4,0.8583357359,0.1820394716,0.6292634952,-2.336050057
d5802dl6y7-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,4,0.1112766063,0.1819124987,0.8703585984,-0.288792972
d5802dl6y7-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,4,4,0.9777594962,1.0246041715,1.045535311,0.7759186869
d5802dl6y7-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,4,1.4577704267,1.0286542366,0.8302697304,0.4674759278
d5802dl6y7-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,4,1.1537610182,0.8651298769,1.2065822588,0.7668032183
d5802dl6y7-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,4,4,0.7939660921,0.0210391221,0.2334941069,0.3384085631
d5802dl6y7-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,4,0.671117245,0.1954046673,1.2756158935,1.5526692299
d7gkxdonwi-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,4,0.8752205251,0.3269803696,0.0777980099,0.6434853552
d7gkxdonwi-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,4,-0.079406164,0.6185196043,0.5990888302,0.3723376375
d7gkxdonwi-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,4,0.5395991147,0.3222539857,0.4902120604,0.3866923029
d7gkxdonwi-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,3,0.4908445157,-0.244598496,1.015060083,-0.116800448
d7gkxdonwi-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,4,4,1.1521516765,0.3904197997,0.6804794423,0.6389374383
d7gkxdonwi-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,3,3,-0.508627995,-0.852289762,0.0314773468,0.7188662251
dbwbv6r9db-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,2,3,0.2510592796,-0.066620241,0.5634857019,1.165654427
dbwbv6r9db-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,4,3,0.1354080338,0.4908164234,0.2455662824,-0.28541037
dbwbv6r9db-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,3,3,0.4595482696,-0.166288257,-0.429593017,-0.722746163
dbwbv6r9db-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,3,0.9672272237,0.1915332113,0.7047346441,-0.317880627
dbwbv6r9db-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,4,0.643000205,-0.035407606,-0.30261698,0.0599126818
dbwbv6r9db-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,4,-1.363248981,-1.79195256,-0.346675656,-0.963762699
delbwpa7fy-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,2,2,-2.373040011,-1.804886454,-3.539032719,0.344126014
delbwpa7fy-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,2,2,-2.111358894,-1.965831598,-1.604235122,-0.729991838
delbwpa7fy-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,2,2,-1.649081191,-2.200515397,-1.352293268,0.1007393892
delbwpa7fy-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,2,2,-1.074824745,-1.524792535,-0.2380324,1.4407078467
delbwpa7fy-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,1,1,-2.196129644,-0.8278867,-2.964573947,0.6287041632
delbwpa7fy-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,2,3,-1.62715768,-0.906564506,0.0960103399,-0.499617459
dfcwqf8p2q-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,3,3,-0.075625789,-0.264789589,-0.89939727,0.2367848846
dfcwqf8p2q-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,3,-0.189058468,0.2016728194,0.5395599104,0.3491774491
dfcwqf8p2q-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,3,4,0.0921743115,0.0181950453,0.3751834808,1.8090670323
dfcwqf8p2q-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,2,2,-1.167141069,-1.084665862,0.7410541452,0.6769397669
dfcwqf8p2q-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,3,-0.332382737,0.2762088427,0.7562585605,0.0700946829
dfcwqf8p2q-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,3,3,-2.455527542,-4.293251158,-0.822805604,0.1904709471
diwdeqogx0-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,3,2,-1.280350348,-0.870594022,-2.114921796,0.7056171027
diwdeqogx0-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,3,3,0.0483721175,-0.775838528,-0.226545754,-0.929324954
diwdeqogx0-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,2,3,-1.327339195,-1.544040306,-0.178215189,-1.519932144
diwdeqogx0-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,2,2,-2.050059477,-1.598958439,-2.051549096,-2.557437136
diwdeqogx0-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,1,2,-2.254743875,-1.366007054,-3.904809601,-1.752812541
diwdeqogx0-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,3,-0.370843216,-1.623982227,0.4923461709,-1.643961416
dk68xkb3qk-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,2,2,-1.255527788,-1.218008597,-3.690748156,0.8143687844
dk68xkb3qk-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,1,3,-2.061082649,-1.676510596,-2.349546626,-1.744182745
dk68xkb3qk-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,2,2,-0.282193935,0.0175379885,-0.037491752,-1.016386562
dk68xkb3qk-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,3,2,0.9608087121,-1.862326891,0.313086067,-1.241901331
dmvs4pilpt-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,3,2,0.0964381966,-0.268301778,0.9061642585,0.0227639018
dmvs4pilpt-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,4,3,-0.411506194,-0.150748586,-0.294592842,0.7248615662
dmvs4pilpt-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,3,-0.297403252,0.2015604437,0.6496961286,0.8016987733
dmvs4pilpt-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,3,0.2814451867,0.5904693201,1.5589386622,1.1621817425
dmvs4pilpt-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,3,1.0147276757,0.7840268322,0.615839804,-0.141260358
dmvs4pilpt-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,4,0.4428289587,-0.30360077,0.8844839164,-0.763363001
dnfai1p636-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,4,0.6916787067,0.2910320944,0.3414942814,0.2491521781
dnfai1p636-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,4,4,0.4911811852,0.7538275717,0.4414035315,1.0776773465
dnfai1p636-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,4,0.3990930274,0.3944242842,-0.040290494,-0.07315125
dnfai1p636-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,4,0.7319084633,0.1347879782,-0.521057063,0.7990531176
dnfai1p636-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,4,4,0.944672927,0.8073990201,0.4788040656,1.5280248417
dnfai1p636-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,4,1.5039357077,0.1323127842,1.612213107,0.8492102178
do2l8vklau-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,2,3,-0.413121495,-0.482099787,0.421624143,-0.546462934
do2l8vklau-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,3,-0.770927265,-0.043851883,-0.390474831,0.0133337397
do2l8vklau-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,3,3,-0.022110305,-0.211819034,0.5557415521,-0.803199149
do2l8vklau-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,3,3,-1.201467463,0.1189721112,1.0676985366,-1.254950867
do2l8vklau-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,2,2,-0.564582741,-0.068346671,0.3728263885,0.6160823636
do2l8vklau-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,3,-0.215718509,-1.043477629,0.7766240649,0.1386075188
dpo69rc38b-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,3,0.7448793728,0.5132152541,0.6067880801,-0.240920804
dpo69rc38b-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,4,4,0.4349133089,0.5987227372,-0.117706269,0.7504096708
dpo69rc38b-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,3,0.817936196,0.4924572296,-1.899004594,-0.090179142
dpo69rc38b-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,3,0.2867686481,0.3503684534,-1.470599001,-1.272759061
dpo69rc38b-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,4,-0.01161673,0.458364736,-0.228906724,0.3567918411
dpo69rc38b-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,3,3,1.3848096292,-0.262968049,1.5834985929,0.3476637401
dru84jphh7-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,2,4,-1.40677834,-0.901859209,-0.332470156,-1.546670235
dru84jphh7-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,4,-0.486939529,0.406737899,-2.354166871,-0.993432633
dru84jphh7-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,3,3,0.3113552842,0.3747220153,-0.594277885,-0.35002647
dru84jphh7-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,3,0.9107600558,0.5003439805,-0.836056064,-0.249169167
dru84jphh7-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,4,4,0.4850774302,0.4980910973,-0.194446181,0.8015324277
dru84jphh7-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,3,4,-1.972704745,-0.92028898,-1.224779008,-3.148972246
ds10o8o3cc-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,4,3,1.1250869134,0.9636893211,0.1220915819,0.8731322688
ds10o8o3cc-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,4,4,0.8600519037,0.7793681932,0.228709769,-0.742540133
ds10o8o3cc-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,4,3,0.7569890901,0.8423339778,0.6186920878,0.4180294972
ds10o8o3cc-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,2,3,0.3943759194,0.3953395453,0.0955148821,-0.199488046
ds10o8o3cc-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,4,4,0.7348028828,1.0628319924,0.1797699716,0.1411383016
ds10o8o3cc-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,4,1.3934215088,0.42927937,1.6164826818,1.0438203432
dujdbtm6bu-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,2,2,-0.235355023,-0.378074666,-0.691022393,-0.288964544
dujdbtm6bu-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,2,2,-0.843192764,-0.118791532,-0.973246288,-0.187317157
dujdbtm6bu-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,2,3,-0.562423988,0.3637899328,-0.700179065,-0.453236409
dujdbtm6bu-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,3,3,0.0627325392,0.2432301702,-0.749860652,-0.982097046
dujdbtm6bu-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,2,2,-0.275385532,0.4880032142,-1.959642121,-0.615648959
