spkitemid,r1,r2,acc,pron,flu,rhy
a40gx8bbke-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_11,2,2,-0.333844304,-0.287627512,-0.702789637,0.3172194276
a40gx8bbke-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_10,3,3,-0.926148009,0.6795825519,-3.042412826,1.2245183393
a40gx8bbke-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_09,3,3,0.3392534885,0.1618384702,-1.028740387,-0.344261482
a40gx8bbke-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_08,3,3,0.1486756532,0.9270845586,-0.354118682,-0.284154263
a40gx8bbke-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_07,4,4,-0.333844304,0.5914539009,-1.250232193,-0.118266792
a40gx8bbke-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_06,4,4,-0.333844304,0.6724377481,-0.284677243,-0.172568107
a40gx8bbke-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_05,4,5,0.1486756532,0.4023486595,0.5541252393,0.8766616209
a40gx8bbke-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_04,4,5,0.8955895813,0.7039148078,-3.112174049,0.0487189308
a40gx8bbke-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_03,4,4,-0.765473114,0.563915844,-0.376916245,0.2701286743
a40gx8bbke-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_02,5,5,1.3272183914,0.5695956528,1.0471542532,0.9217071619
a40gx8bbke-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_01,5,5,0.6957116634,0.4119746039,1.2674780562,0.4001030044
a40gx8bbke-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_00,5,5,1.3272183914,0.2346056573,-0.314495188,1.7723786496
a6pxb1iru2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_14,3,2,-1.512387042,0.0209649456,0.3035912415,-1.834092894
a6pxb1iru2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_13,3,3,-0.706526994,0.1648995717,-1.941961402,-0.703586848
a6pxb1iru2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_12,3,2,-1.902842796,0.7985797794,-0.582699427,-0.329816904
a6pxb1iru2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_11,4,3,-0.880880314,0.6880892179,-1.239150832,1.097336305
a6pxb1iru2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_10,3,3,-0.765473114,0.7198827958,0.0181958073,-0.947109563
a6pxb1iru2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_09,3,3,-1.121931289,0.965976929,-2.006285421,-1.072962697
a6pxb1iru2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_08,4,3,-0.765473114,0.84512577,-0.290338593,-0.159825626
a6pxb1iru2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_07,3,2,-1.080758232,0.8627360291,-0.517157779,-0.216975736
a6pxb1iru2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_06,2,2,-0.965351032,1.0776268861,-0.314044272,0.7340688692
a6pxb1iru2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_04,3,3,-0.179234081,0.7096865774,-0.940480019,0.3800970221
a6pxb1iru2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_03,5,5,0.1486756532,0.5287791227,0.2375663675,0.8008510794
a6pxb1iru2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_02,5,5,1.3272183914,0.9093962199,1.6141152857,1.2030197898
a6pxb1iru2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_01,5,5,0.6957116634,-0.113421108,1.2674780562,2.2997757307
a6pxb1iru2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_00,5,5,1.3272183914,-0.281397417,-0.299378161,1.2241073201
a7r8ycck21-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_13,3,,-0.706526994,0.2786927849,-0.254680433,-0.122624817
a7r8ycck21-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_14,3,3,-1.109109104,0.8079759107,-0.851362755,0.1917832459
a7r8ycck21-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_12,3,,-0.333844304,-0.158455502,-0.410929681,0.2684717913
a7r8ycck21-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_10,2,2,-1.080758232,0.4826457743,0.5474377347,-0.333796672
a7r8ycck21-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_09,4,4,0.056611449,0.8854603069,1.6044197926,1.464228023
a7r8ycck21-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_06,5,5,1.3272183914,0.7409466381,2.1538797504,0.738658337
a7r8ycck21-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_05,4,5,1.3272183914,0.4845872277,1.1412675568,1.0928606384
a7r8ycck21-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_04,5,5,1.3272183914,0.7712781045,0.1595771435,0.3603460503
a7r8ycck21-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_03,5,5,1.3272183914,0.6576951763,-0.082383605,1.4584376543
a7r8ycck21-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_02,5,5,1.3272183914,0.3561285563,1.2638665515,1.6701312824
a7r8ycck21-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_01,5,5,1.3272183914,0.3393777491,0.9117393192,0.7649680685
a7r8ycck21-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_00,5,5,1.3272183914,1.098335622,0.2153195976,2.0172630177
a7tub7qq1h-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_14,3,1,-1.109109104,0.0498931114,-0.619788975,4.2823670073
a7tub7qq1h-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_13,3,3,-0.706526994,-0.1257579,-0.172308911,-0.191774145
a7tub7qq1h-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_12,3,4,0.9367626382,-0.483037505,-1.534190976,-0.709715882
a7tub7qq1h-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_11,2,2,-0.133966386,0.060450449,-0.625950903,-1.306585503
a7tub7qq1h-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_10,2,2,-0.765473114,-0.81458215,-0.512149849,0.5263428704
a7tub7qq1h-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_09,3,3,0.056611449,-0.032646796,-0.92497724,-1.288789986
a7tub7qq1h-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_08,2,2,-0.482831075,-0.910724028,-0.600462643,-0.877456025
a7tub7qq1h-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_07,2,3,-0.051202265,-1.808320513,-0.846190012,-1.391753755
a7tub7qq1h-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_06,4,3,0.4130696239,0.198677348,1.8887835627,-0.144897505
a7tub7qq1h-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_05,3,4,0.5051338281,-0.267682661,-0.347264503,0.3209004001
a7tub7qq1h-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_04,5,5,1.3272183914,0.3637533608,0.537889569,0.7797494467
a7tub7qq1h-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_03,5,5,1.3272183914,0.1889390652,0.4971606151,0.8647656529
a7tub7qq1h-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_02,5,5,1.3272183914,-0.188856604,1.2191928094,-0.052346584
a7tub7qq1h-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_01,5,5,1.3272183914,-0.133158978,1.4325510483,1.0929088621
a7tub7qq1h-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_00,5,5,1.3272183914,-1.355314105,-0.321880584,1.0355074263
abjwrt0uyu-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_14,2,2,-0.543976757,0.2808880733,-0.218328574,0.1788885675
abjwrt0uyu-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_13,1,2,-1.029867085,-0.033040467,-0.979327842,-0.748461994
abjwrt0uyu-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_12,2,2,-0.880880314,0.6850504916,-0.233591737,0.1619888389
abjwrt0uyu-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_11,3,3,-1.338033722,1.0761205593,-0.427011222,0.4373115408
abjwrt0uyu-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_10,1,1,-0.880880314,0.1788460334,0.3033961219,1.9475187967
abjwrt0uyu-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_09,2,1,-1.155928867,1.1931581664,-0.301754632,0.5112100043
abjwrt0uyu-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_08,1,1,-1.278227044,1.6497124042,0.93011224,0.2961332351
abjwrt0uyu-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_07,1,1,-1.512387042,0.7111983518,-0.256391604,-0.84301599
abjwrt0uyu-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_06,2,2,-0.661754038,0.997651196,-0.317659206,-0.472498687
abjwrt0uyu-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_05,1,,-0.598238275,0.2765405253,-0.276791027,0.6128004804
abjwrt0uyu-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_04,2,2,-0.051202265,1.1568139897,2.3705243578,0.6739660494
abjwrt0uyu-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_03,2,3,-1.278227044,0.9387948006,-2.294053239,-1.244145939
abjwrt0uyu-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_02,4,3,-0.333844304,0.5369035896,-0.276475818,0.072304185
abjwrt0uyu-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_01,3,4,0.2976624239,1.2081493157,1.4374421177,0.5536661802
abjwrt0uyu-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_00,5,5,0.4130696239,-0.178103815,0.0350161213,1.2770856627
ablqir7ckl-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_14,2,3,-1.512387042,0.5606220005,0.5834202987,0.2543248717
ablqir7ckl-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_12,3,1,-1.363400272,0.419517836,-0.976220804,0.1812855145
ablqir7ckl-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_11,1,2,-1.679621882,0.2148155502,-0.39681401,0.2528883346
ablqir7ckl-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_10,3,2,-0.524422139,0.2430185966,-0.483651113,-0.763232614
ablqir7ckl-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_13,1,2,-1.155928867,0.3307326371,-0.115994029,-0.268995523
ablqir7ckl-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_09,2,2,-0.765473114,-0.024791243,1.5599897495,-0.191542973
ablqir7ckl-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_08,2,2,-1.278227044,0.3575236496,-0.624873258,-0.579314905
ablqir7ckl-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_07,2,2,-1.512387042,0.4699902995,-0.336647528,-0.259779626
ablqir7ckl-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_06,3,3,0.0226138707,0.424717275,0.1646667869,0.1897240061
ablqir7ckl-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_05,4,4,-0.051202265,0.7534790791,-0.831522222,0.8863598707
ablqir7ckl-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_04,3,2,-0.846598234,0.4780872517,0.6758775198,-0.017229859
ablqir7ckl-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_03,5,5,1.3272183914,-0.034040757,0.039981257,-0.123132121
ablqir7ckl-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_02,4,4,0.1486756532,-0.976814353,0.9776874884,-0.537709131
ablqir7ckl-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_01,5,3,1.3272183914,-0.499574172,0.6658353294,1.9023831423
ablqir7ckl-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_00,5,5,0.4130696239,-0.883518584,-0.072623228,0.8547473554
acv0kocatu-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_13,3,2,-0.706526994,0.9161732408,0.0828806739,1.2021845425
acv0kocatu-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_12,2,3,-1.302254589,0.465280901,0.4632914098,-0.166713972
acv0kocatu-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_11,2,1,-1.512387042,0.3006604352,-0.739360779,-0.577232849
acv0kocatu-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_14,2,3,-0.661754038,-0.337675006,-0.370759069,-1.519997005
acv0kocatu-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_10,2,3,-1.080758232,0.4506230062,-0.579912446,-1.037152974
acv0kocatu-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_09,2,2,-1.321809207,0.5517914715,-0.604636714,-0.804826229
acv0kocatu-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_08,1,1,-1.512387042,-0.272086528,0.1380229175,0.1109708389
acv0kocatu-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_07,3,3,0.2523947293,1.1248768504,-0.417093674,0.5772765029
acv0kocatu-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_06,3,3,-0.765473114,0.7259789913,-0.158162157,-0.290070292
acv0kocatu-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_05,4,3,-0.482831075,0.2365833049,-0.244234615,1.4499296244
acv0kocatu-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_04,4,4,-0.765473114,0.4945136259,-3.230700309,-0.256308106
acv0kocatu-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_03,4,4,0.6957116634,0.2907063267,-0.229664446,-0.970058747
acv0kocatu-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_02,5,5,1.3272183914,0.6914978616,1.0348956481,3.1581934334
acv0kocatu-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_01,5,5,1.3272183914,-0.119910056,1.2503675706,-0.874144763
acv0kocatu-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_00,5,5,-0.333844304,0.4499273837,-3.537055003,1.4112180469
ad2vdrjrrv-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_12,2,2,-1.302254589,-1.164357457,0.2502106368,-0.788100421
ad2vdrjrrv-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_08,1,2,-0.765473114,-0.162068908,-0.512258113,-0.88553444
ad2vdrjrrv-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_07,1,1,-1.302254589,-1.152767757,-2.589294556,-0.416128875
ad2vdrjrrv-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_05,2,1,-1.278227044,-2.150277411,-1.284858353,0.428714177
ad2vdrjrrv-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_04,3,1,-1.278227044,0.1621980336,-1.570388721,1.2839677758
ad2vdrjrrv-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_03,2,1,-0.765473114,1.4953781213,-3.783658273,0.1525598496
ad2vdrjrrv-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_02,1,1,-1.512387042,-0.271970928,1.6372755167,-0.656326868
ad2vdrjrrv-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_01,3,4,-0.765473114,-0.372470324,0.9600378526,0.4747149874
ae1eyl7a15-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_14,2,2,-0.543976757,0.3726060252,-0.219489011,-0.029488253
ae1eyl7a15-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_13,3,2,-1.029867085,-0.638975162,-0.51581361,-0.050405768
ae1eyl7a15-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_12,1,1,-1.512387042,0.8563619455,-0.320367605,-1.025864186
ae1eyl7a15-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_11,2,2,-1.155928867,-1.199290052,-1.294983561,-1.553519227
ae1eyl7a15-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_10,1,1,-1.512387042,-2.633819603,-0.152628058,-1.273489508
ae1eyl7a15-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_09,2,2,-0.965351032,0.1198919764,2.9643408693,0.1558834512
ae1eyl7a15-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_08,2,3,-0.482831075,0.5595145638,-0.676792125,0.0048847229
ae1eyl7a15-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_07,3,3,-0.333844304,0.9847778673,1.2016008242,0.9531425339
ae1eyl7a15-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_06,4,4,-0.333844304,0.1219670189,0.8134194216,0.3536441387
ae1eyl7a15-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_05,4,4,0.5803044633,0.4463766321,0.4642494283,0.9090270605
ae1eyl7a15-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_04,2,3,-0.846598234,0.541187783,0.7427592457,0.7606604844
ae1eyl7a15-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_03,4,4,0.8955895813,0.5256770036,0.9802544513,0.7171858422
ae1eyl7a15-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_02,5,5,1.3272183914,0.8493416243,1.3196347167,0.1308028112
ae1eyl7a15-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_01,5,5,-0.133966386,-0.807047643,0.481808452,1.4590488848
ae1eyl7a15-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_00,5,5,-0.965351032,0.1636220377,-4.47043373,1.698031643
af4lyryhsv-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_14,1,1,-1.638448825,-0.532561548,-0.175036993,-1.036154419
af4lyryhsv-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_13,3,2,-1.208790048,0.3842587998,-0.493238552,-1.290771013
af4lyryhsv-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_12,2,2,-1.302254589,-0.356306905,-0.572978806,-0.195256426
af4lyryhsv-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_11,2,2,-1.656145115,0.3490380645,-0.133325973,-0.364765893
af4lyryhsv-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_10,3,3,-0.051202265,0.3909115088,0.5883260288,-0.061625052
af4lyryhsv-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_09,1,1,-1.321809207,-1.691116867,-0.764826129,-0.581098303
af4lyryhsv-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_08,1,2,-1.944015852,0.2093381352,-1.265821669,-0.080724796
af4lyryhsv-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_07,2,2,-1.512387042,0.7451172644,-0.694909613,-0.493800088
af4lyryhsv-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_06,3,2,-1.338033722,0.4747232858,-0.01774551,-0.906722713
af4lyryhsv-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_05,3,3,0.1486756532,-0.385360736,0.3729303717,0.4803736785
af4lyryhsv-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_04,4,5,0.5051338281,0.1266066094,-0.955751722,-0.884857323
af4lyryhsv-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_03,2,3,0.1486756532,-0.647222162,-0.499669155,-0.167581236
af4lyryhsv-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_02,4,3,0.2976624239,-0.149301097,0.7944648595,0.9679383208
af4lyryhsv-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_01,5,5,1.3272183914,-1.090103484,0.5586035678,0.6422165852
af4lyryhsv-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_00,5,5,1.3272183914,-0.900611098,-0.475743142,-0.108395374
ajynqau7c0-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_13,2,2,-0.706526994,0.8547779059,-0.869100215,0.0638814882
ajynqau7c0-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_12,1,2,-0.051202265,0.1457524957,-1.092536396,-1.963905985
ajynqau7c0-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_10,2,2,-0.926148009,-0.151148291,0.9545499676,-3.100453817
ajynqau7c0-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_14,2,2,-1.247993072,0.0578051032,-0.907407788,-0.678996379
ajynqau7c0-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_09,2,2,-1.121931289,0.4815439851,-0.443053072,-1.48976608
ajynqau7c0-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_08,2,2,-0.482831075,1.3062364073,0.0066931882,0.3532719776
ajynqau7c0-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_07,3,4,0.2523947293,0.7265799717,-0.759748743,-0.327800439
ajynqau7c0-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_06,3,4,-0.333844304,1.0677645012,-0.36116639,-0.376988017
ajynqau7c0-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_05,4,4,0.8955895813,0.7053589175,-0.931430033,0.828960651
ajynqau7c0-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_04,5,5,1.3272183914,1.0833014463,0.7466204544,0.8849166084
ajynqau7c0-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_03,5,5,0.6957116634,1.0233555466,0.4811466994,0.3396094081
ajynqau7c0-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_02,5,5,1.3272183914,0.7329542111,0.8343965625,1.305138266
ajynqau7c0-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_01,5,5,0.6957116634,-0.341100922,-0.742182908,0.1468933335
ajynqau7c0-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_00,5,5,-0.333844304,0.2990570402,-1.357774965,-1.494392023
an0854hsip-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_05,4,4,1.3272183914,0.7556825046,-0.138588325,2.1834636452
an0854hsip-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_04,3,4,-0.051202265,0.3293741836,1.4954355918,-0.580627212
an0854hsip-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_03,4,4,0.8955895813,0.4206966664,0.5859390172,1.1568384505
an0854hsip-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_02,4,4,1.3272183914,-0.015128823,0.158170602,-0.396288959
an0854hsip-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_01,4,3,-0.133966386,0.2496910173,0.8865241338,1.04658874
an0854hsip-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_00,5,5,0.4130696239,-0.301101727,-0.101011944,0.8476643805
anbb9e0lie-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_14,2,2,-0.808370728,-1.701872864,-0.756685941,-1.31272395
anbb9e0lie-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_13,3,2,-1.396979842,-3.700681827,0.0496082993,-1.690136105
anbb9e0lie-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_12,2,1,-1.363400272,-1.084764926,0.9112636578,-1.597689777
anbb9e0lie-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_11,2,2,-0.965351032,-1.494850048,-2.30812572,-1.985011893
anbb9e0lie-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_10,2,2,-0.706526994,-0.751705351,-1.173040499,-1.614079332
anbb9e0lie-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_09,2,3,-0.333844304,-0.901655777,-0.161359994,-2.944763436
anbb9e0lie-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_08,3,3,-0.179234081,-0.138589531,-0.518593486,-1.722478184
anbb9e0lie-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_07,2,3,0.0226138707,0.0698231139,-1.411888047,-1.475332644
anbb9e0lie-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_06,3,3,0.4130696239,0.1125330135,-1.304284144,-1.016170669
anbb9e0lie-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_05,4,3,-0.051202265,-0.31972611,-2.044366247,-2.160550801
anbb9e0lie-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_04,4,4,0.9367626382,0.9724311935,0.6025212899,0.2712649966
anbb9e0lie-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_03,3,3,0.8955895813,1.0066453019,-0.216710772,-0.383556233
anbb9e0lie-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_02,4,4,0.6957116634,0.1795139721,0.1756558889,-0.295123064
